TF name,TF-bs left end,TF-bs right end,strand,Evidence confidence level
PhoP,578946,578962,reverse,Strong
PhoP,585706,585722,reverse,Weak
PhoP,656486,656502,forward,Weak
PhoP,703198,703214,reverse,Strong
PhoP,883532,883548,reverse,Weak
PhoP,922736,922752,forward,Weak
PhoP,1074125,1074140,reverse,Weak
PhoP,1190508,1190524,reverse,Strong
PhoP,1190508,1190524,reverse,Strong
PhoP,1212150,1212166,reverse,Strong
PhoP,1212150,1212166,reverse,Strong
PhoP,1212282,1212298,reverse,Weak
PhoP,1333734,1333757,forward,Weak
PhoP,1583968,1583985,reverse,Strong
PhoP,1583988,1584005,reverse,Strong
PhoP,1586622,1586640,reverse,Weak
PhoP,1622545,1622561,forward,Weak
PhoP,1622950,1622966,reverse,Weak
PhoP,1682086,1682102,forward,Strong
PhoP,1719736,1719752,forward,Strong
PhoP,1719736,1719752,forward,Strong
PhoP,1908817,1908833,reverse,Strong
PhoP,2461005,2461023,forward,Weak
PhoP,3177958,3177975,forward,Weak
PhoP,3348385,3348401,forward,Strong
PhoP,3374812,3374832,forward,Weak
PhoP,3490203,3490219,reverse,Weak
PhoP,3573683,3573699,reverse,Weak
PhoP,3656815,3656831,reverse,Strong
PhoP,3656815,3656831,forward,Strong
PhoP,3658149,3658165,forward,Weak
PhoP,3664801,3664817,reverse,Strong
PhoP,3737301,3737317,forward,Weak
PhoP,4128608,4128624,forward,Weak
PhoP,4208098,4208114,reverse,Weak
PhoP,4467321,4467337,forward,Strong
PhoP,4467321,4467337,reverse,Strong
PhoP,4467321,4467337,reverse,Strong
PrpR,348487,348510,reverse,Weak
PrpR,348487,348510,forward,Weak
PrpR,348521,348544,reverse,Weak
PrpR,348521,348544,forward,Weak
PspF,1367911,1367927,forward,Strong
PspF,1367911,1367927,reverse,Strong
PspF,1367931,1367947,forward,Strong
PspF,1367931,1367947,reverse,Strong
PspF,4262721,4262737,forward,Strong
PurR,29415,29430,forward,Strong
PurR,354840,354855,forward,Weak
PurR,553172,553187,reverse,Weak
PurR,1004666,1004681,forward,Weak
PurR,1122659,1122674,reverse,Strong
PurR,1191787,1191802,reverse,Strong
PurR,1262218,1262233,reverse,Weak
PurR,1737784,1737799,forward,Strong
PurR,1737872,1737887,forward,Strong
PurR,1930828,1930844,forward,Strong
PurR,2430821,2430836,reverse,Strong
PurR,2597772,2597787,reverse,Strong
PurR,2621118,2621134,forward,Strong
PurR,2634124,2634139,reverse,Weak
PurR,2685626,2685641,reverse,Strong
PurR,2687476,2687491,reverse,Weak
PurR,2687476,2687491,reverse,Weak
PurR,2695620,2695635,reverse,Weak
PurR,3050758,3050773,reverse,Weak
PurR,3086030,3086045,reverse,Weak
PurR,4207640,4207655,reverse,Strong
PurR,4404566,4404581,forward,Strong
PurR,4404665,4404680,forward,Strong
PutA,1078909,1078914,reverse,Strong
PutA,1078944,1078949,reverse,Strong
PutA,1078954,1078959,reverse,Strong
PutA,1079084,1079089,forward,Strong
PutA,1079111,1079116,forward,Strong
PuuR,1360948,1360967,forward,Strong
PuuR,1360948,1360967,reverse,Strong
PuuR,1361043,1361062,forward,Strong
PuuR,1361043,1361062,reverse,Strong
PuuR,1361085,1361104,forward,Strong
PuuR,1361085,1361104,reverse,Strong
PuuR,1361120,1361139,forward,Strong
PuuR,1361120,1361139,reverse,Strong
PyrR,3712091,3712101,reverse,Confirmed
PyrR,3712112,3712122,reverse,Confirmed
QseB,1447306,1447318,reverse,Weak
QseB,1447392,1447404,reverse,Weak
QseB,3169281,3169293,forward,Strong
QseB,3169748,3169760,forward,Strong
RbsR,1702145,1702164,forward,Strong
RbsR,3933320,3933339,forward,Strong
RbsR,4207638,4207657,reverse,Strong
RcdA,293111,293121,reverse,Strong
RcdA,1020896,1020906,reverse,Strong
RcdA,1020910,1020920,reverse,Strong
RcdA,1103638,1103648,reverse,Strong
RcdA,1215713,1215723,reverse,Strong
RcdA,1215724,1215734,reverse,Strong
RcdA,1671254,1671264,forward,Strong
RcdA,1671264,1671274,forward,Strong
RcnR,2185845,2185859,reverse,Strong
RcnR,2185845,2185859,forward,Strong
RcnR,2185865,2185879,reverse,Strong
RcnR,2185865,2185879,forward,Strong
RcsAB,1978378,1978392,reverse,Strong
RcsAB,2023657,2023671,forward,Weak
RcsAB,2023704,2023718,forward,Strong
RcsAB,2137659,2137673,reverse,Weak
RcsAB,2137681,2137695,reverse,Strong
RcsAB,4235642,4235656,forward,Weak
RcsAB,4235642,4235656,forward,Weak
RcsB,103511,103524,forward,Strong
RcsB,937278,937291,forward,Weak
RcsB,1343511,1343524,reverse,Weak
RcsB,1556375,1556388,reverse,Strong
RcsB,1556548,1556561,forward,Strong
RcsB,1572130,1572144,reverse,Weak
RcsB,1770323,1770336,forward,Strong
RcsB,2710385,2710398,reverse,Strong
RcsB,3667619,3667632,reverse,Strong
RcsB-BglJ,84236,84255,forward,Strong
RcsB-BglJ,408486,408506,forward,Weak
RcsB-BglJ,1477522,1477542,forward,Weak
RcsB-BglJ,1844956,1844976,reverse,Weak
RcsB-BglJ,1961857,1961877,forward,Weak
RcsB-BglJ,2196369,2196389,forward,Weak
RcsB-BglJ,3157491,3157511,forward,Weak
RcsB-BglJ,3172379,3172399,reverse,Weak
RcsB-BglJ,3334781,3334801,forward,Weak
RcsB-BglJ,3860192,3860212,forward,Weak
RcsB-BglJ,3906783,3906802,reverse,Strong
RcsB-BglJ,3906783,3906802,reverse,Strong
RcsB-BglJ,3906783,3906802,reverse,Strong
RelB,1645885,1645896,reverse,Strong
RelB,1645897,1645909,reverse,Strong
RelB-RelE,1645871,1645882,reverse,Strong
RelB-RelE,1645885,1645896,reverse,Strong
RelB-RelE,1645897,1645909,reverse,Strong
RelB-RelE,1645911,1645922,reverse,Strong
RhaR,4097629,4097645,forward,Strong
RhaR,4097663,4097679,forward,Strong
RhaS,4097504,4097520,reverse,Strong
RhaS,4097537,4097553,reverse,Strong
RhaS,4097629,4097645,forward,Strong
RhaS,4097663,4097679,forward,Strong
RhaS,4098617,4098634,forward,Strong
RhaS,4100599,4100615,reverse,Strong
RhaS,4100632,4100648,reverse,Strong
RhaS,4101057,4101073,reverse,Strong
Rob,605487,605507,reverse,Weak
Rob,794701,794720,forward,Weak
Rob,890842,890861,forward,Weak
Rob,1335720,1335740,forward,Weak
Rob,1488019,1488038,forward,Weak
Rob,1619022,1619041,forward,Strong
Rob,1686680,1686699,reverse,Strong
Rob,1936420,1936439,reverse,Strong
Rob,2250758,2250777,forward,Weak
Rob,2313034,2313053,forward,Strong
Rob,2349531,2349550,reverse,Strong
Rob,3178012,3178032,forward,Weak
Rob,3178012,3178032,forward,Weak
Rob,4100709,4100728,forward,Weak
Rob,4635363,4635382,reverse,Strong
RstA,987176,987192,reverse,Weak
RstA,1103388,1103402,reverse,Strong
RstA,1103388,1103402,reverse,Strong
RstA,1279523,1279539,forward,Weak
RstA,1671257,1671273,forward,Strong
RutR,29359,29375,forward,Strong
RutR,624548,624564,reverse,Strong
RutR,1074120,1074138,forward,Strong
RutR,1074120,1074138,reverse,Strong
RutR,1725993,1726009,forward,Strong
RutR,1725993,1726009,forward,Strong
RutR,3666654,3666674,reverse,Strong
RutR,3666654,3666674,reverse,Strong
SdiA,102695,102712,forward,Strong
SdiA,102697,102714,forward,Strong
SdiA,102697,102714,forward,Strong
SdiA,102843,102860,forward,Strong
SdiA,1792132,1792149,reverse,Strong
SgrR,77297,77330,forward,Strong
SgrR,77297,77330,reverse,Strong
SgrR,2498550,2498583,reverse,Strong
SlyA,84057,84068,forward,Strong
SlyA,84065,84076,forward,Strong
SlyA,656411,656422,forward,Weak
SlyA,656431,656444,forward,Weak
SlyA,656510,656523,forward,Weak
SlyA,1230371,1230382,reverse,Strong
SlyA,1230385,1230396,reverse,Strong
SlyA,1230400,1230411,reverse,Strong
SlyA,1230409,1230420,reverse,Strong
SlyA,1230505,1230516,reverse,Strong
SlyA,1230516,1230527,reverse,Strong
SlyA,1453682,1453693,forward,Strong
SlyA,1453785,1453796,forward,Strong
SlyA,1453840,1453851,forward,Strong
SlyA,2884233,2884244,reverse,Strong
SlyA,3455472,3455483,forward,Strong
SlyA,4518339,4518350,reverse,Strong
SoxR,2741185,2741202,reverse,Weak
SoxR,3348447,3348464,forward,Weak
SoxR,4100758,4100775,forward,Weak
SoxR,4275159,4275176,reverse,Weak
SoxR,4277409,4277426,reverse,Weak
SoxR,4277440,4277457,forward,Strong
SoxR,4277440,4277457,reverse,Strong
SoxS,468279,468298,forward,Weak
SoxS,485761,485780,reverse,Strong
SoxS,605487,605507,reverse,Strong
SoxS,710881,710900,reverse,Strong
SoxS,711573,711592,reverse,Strong
SoxS,794701,794720,forward,Weak
SoxS,890826,890845,forward,Strong
SoxS,890842,890861,forward,Strong
SoxS,911127,911146,reverse,Weak
SoxS,1011616,1011635,forward,Strong
SoxS,1157673,1157693,forward,Strong
SoxS,1335720,1335740,forward,Strong
SoxS,1339249,1339268,reverse,Strong
SoxS,1440872,1440891,reverse,Strong
SoxS,1440872,1440891,reverse,Strong
SoxS,1440876,1440895,reverse,Strong
SoxS,1440876,1440895,reverse,Strong
SoxS,1488019,1488038,forward,Weak
SoxS,1619022,1619041,forward,Strong
SoxS,1686681,1686700,reverse,Strong
SoxS,1936418,1936437,reverse,Strong
SoxS,2250759,2250778,forward,Weak
SoxS,2250770,2250789,forward,Weak
SoxS,2312955,2312974,forward,Strong
SoxS,2313036,2313055,forward,Strong
SoxS,2349531,2349550,reverse,Strong
SoxS,3039763,3039782,forward,Weak
SoxS,3039774,3039794,forward,Weak
SoxS,3178012,3178032,forward,Weak
SoxS,3178012,3178032,forward,Weak
SoxS,3348385,3348404,forward,Weak
SoxS,3801169,3801188,reverse,Strong
SoxS,3841756,3841775,reverse,Weak
SoxS,4100705,4100724,forward,Strong
SoxS,4114546,4114565,reverse,Strong
SoxS,4233673,4233693,forward,Weak
SoxS,4277411,4277430,reverse,Strong
SoxS,4635363,4635382,reverse,Strong
SutR,1506085,1506107,forward,Strong
SutR,1506125,1506143,forward,Strong
TdcA,3267263,3267277,reverse,Strong
TdcR,3267282,3267293,reverse,Strong
TorR,1057973,1057982,reverse,Confirmed
TorR,1057973,1057982,forward,Confirmed
TorR,1057983,1057992,reverse,Strong
TorR,1057983,1057992,forward,Strong
TorR,1058002,1058011,forward,Weak
TorR,1058026,1058035,forward,Weak
TorR,3656814,3656823,reverse,Weak
TorR,3656838,3656847,reverse,Weak
TorR,3667530,3667539,reverse,Weak
TorR,3667725,3667734,reverse,Weak
TorR,3888304,3888313,forward,Strong
TorR,3888304,3888313,forward,Strong
TorR,3888351,3888360,forward,Strong
TorR,3888351,3888360,forward,Strong
TreR,4466250,4466266,reverse,Strong
TreR,4466283,4466299,reverse,Strong
TrpR,406319,406336,forward,Strong
TrpR,406327,406344,forward,Strong
TrpR,1323103,1323120,reverse,Strong
TrpR,1323103,1323120,reverse,Strong
TrpR,1323111,1323128,reverse,Strong
TrpR,1323111,1323128,reverse,Strong
TrpR,1323119,1323136,reverse,Strong
TrpR,1323119,1323136,reverse,Strong
TrpR,1788272,1788289,forward,Strong
TrpR,1788280,1788297,forward,Strong
TrpR,3305863,3305880,reverse,Strong
TrpR,3305871,3305888,reverse,Strong
TrpR,4632695,4632712,forward,Strong
TyrR,49642,49659,forward,Strong
TyrR,49684,49701,forward,Strong
TyrR,121600,121617,reverse,Strong
TyrR,121600,121617,reverse,Strong
TyrR,121623,121640,reverse,Strong
TyrR,121623,121640,reverse,Strong
TyrR,406226,406243,forward,Strong
TyrR,406282,406299,forward,Strong
TyrR,406301,406318,forward,Strong
TyrR,785544,785561,forward,Strong
TyrR,1386588,1386605,forward,Weak
TyrR,1386632,1386649,forward,Weak
TyrR,1989572,1989589,forward,Strong
TyrR,1989572,1989589,forward,Strong
TyrR,1989595,1989612,forward,Strong
TyrR,2741222,2741239,reverse,Strong
TyrR,2741245,2741262,reverse,Strong
TyrR,2741297,2741314,reverse,Strong
TyrR,3305928,3305945,reverse,Strong
TyrR,3305958,3305975,reverse,Strong
TyrR,4267092,4267109,forward,Strong
TyrR,4267115,4267132,forward,Strong
UhpA,3847230,3847249,reverse,Strong
UhpA,3847253,3847272,reverse,Strong
UidR,1696298,1696313,reverse,Weak
UlaR,4419641,4419660,reverse,Strong
UlaR,4419666,4419685,reverse,Strong
UlaR,4419873,4419892,forward,Confirmed
UlaR,4419898,4419917,forward,Strong
UvrY,2924698,2924716,reverse,Strong
UvrY,4050868,4050886,forward,Strong
UxuR,1696116,1696133,reverse,Weak
UxuR,3246416,3246433,forward,Strong
UxuR,4551350,4551367,reverse,Strong
UxuR,4551350,4551367,forward,Strong
UxuR,4551456,4551473,forward,Weak
UxuR,4551456,4551473,reverse,Weak
UxuR,4554383,4554400,forward,Weak
UxuR,4554403,4554420,forward,Weak
UxuR,4554542,4554559,forward,Weak
UxuR,4595807,4595824,reverse,Strong
XapR,2524943,2524955,reverse,Weak
XapR,2525023,2525035,reverse,Weak
XylR,70195,70213,forward,Strong
XylR,70216,70234,forward,Strong
XylR,3730840,3730857,reverse,Strong
XylR,3730861,3730878,reverse,Strong
XylR,3730999,3731016,forward,Strong
XylR,3731020,3731037,forward,Strong
XylR,4242327,4242343,reverse,Strong
XylR,4242348,4242364,reverse,Strong
YdeO,1031912,1031935,forward,Strong
YdeO,1037672,1037694,forward,Strong
YdeO,3653884,3653909,forward,Strong
YdeO,3657746,3657772,forward,Strong
YdeO,3664654,3664675,reverse,Strong
YdeO,4112798,4112831,forward,Strong
YefM,2089725,2089739,reverse,Strong
YefM,2089737,2089751,reverse,Strong
YefM-YoeB,2089725,2089739,reverse,Strong
YefM-YoeB,2089737,2089751,reverse,Strong
YiaJ,3742663,3742683,forward,Weak
YiaJ,3742663,3742683,reverse,Weak
YjjQ,819852,819866,forward,Weak
YjjQ,1050711,1050725,reverse,Strong
YjjQ,1050744,1050758,reverse,Weak
YjjQ,1335077,1335091,forward,Weak
YjjQ,1978378,1978392,reverse,Strong
YjjQ,2312887,2312901,reverse,Weak
YjjQ,2741752,2741766,forward,Weak
YqhC,3155217,3155241,forward,Strong
YqhC,3155238,3155262,forward,Strong
ZntR,3606387,3606408,forward,Strong
ZraR,4201782,4201798,reverse,Strong
ZraR,4201782,4201798,forward,Strong
ZraR,4201811,4201827,reverse,Strong
ZraR,4201811,4201827,forward,Strong
Zur,312784,312807,reverse,Weak
Zur,1942613,1942636,forward,Strong
Zur,1942613,1942636,reverse,Strong
Zur,2041319,2041341,forward,Weak
