##gnf-version 1
# Copies and Copyright-Notice
#
#      RegulonDB is free for academic/noncommercial use
#
#      User is not entitled to change or erase data sets of the RegulonDB
#      database or to eliminate copyright notices from RegulonDB. Furthermore,
#      User is not entitled to expand RegulonDB or to integrate RegulonDB partly
#      or as a whole into other databank systems, without prior written consent
#      from CCG-UNAM.
#
#      Please check the license at http://regulondb.ccg.unam.mx/menu/download/full_version/terms_and_conditions.jsp
#
# Citation
#
#      Tierrafría, V. H. et al. (2022). RegulonDB 11.0: Comprehensive high-throughput datasets on transcriptional regulation in Escherichia coli K-12,
#      Microb Genom. 2022 May;8(5). doi: 10.1099/mgen.0.000833. PMID: 35584008. https://doi.org/10.1099/mgen.0.000833
#
#
# Contact
#
#      Person: RegulonDB Team
#      Web Page: http://regulondb.ccg.unam.mx/menu/about_regulondb/contact_us/index.jsp
#          (regulondb@ccg.unam.mx)
#
#
# Release: 11.1 Date: 12/12/2022
# ___________________________________________________________________________
# Created: 12/14/2022 13:38:07
# Columns:
# (1) regulatorId. Transcription Factor (TF) identifier
# (2) regulatorName. Transcription Factor (TF) Name
# (3) regulatorGeneName. Gene(s) coding for the TF
# (4) regulatedId. Gene ID regulated by the TF (regulated Gene)
# (5) regulatedName. Gene regulated by the TF (regulated Gene)
# (6) function. Regulatory Function of the TF on the regulated Gene (+ activator, - repressor, +- dual, ? unknown)
# (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed, Strong, Weak)
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel
ECK120011210	CpxR	cpxR	ECK120004163	mzrA	+	Strong
ECK120011210	CpxR	cpxR	ECK120004317	cpxP	+	Strong
ECK120011210	CpxR	cpxR	ECK120004336	mscM	-	Weak
ECK120011210	CpxR	cpxR	ECK120004347	yjfN	+	Weak
ECK120011210	CpxR	cpxR	ECK125230238	cpxQ	+	Strong
ECK120011210	CpxR	cpxR	ECK125256960	rseD	-	Weak
ECK120011210	CpxR	cpxR	ECK125303725	motR	-	Strong
ECK120011220	ModE	modE	ECK120000002	modB	-	Confirmed
ECK120011220	ModE	modE	ECK120000148	modC	-	Confirmed
ECK120011220	ModE	modE	ECK120000213	deoA	-	Strong
ECK120011220	ModE	modE	ECK120000214	deoB	-	Strong
ECK120011220	ModE	modE	ECK120000215	deoC	-	Strong
ECK120011220	ModE	modE	ECK120000216	deoD	-	Strong
ECK120011220	ModE	modE	ECK120000226	dmsA	-	Confirmed
ECK120011220	ModE	modE	ECK120000227	dmsB	-	Confirmed
ECK120011220	ModE	modE	ECK120000228	dmsC	-	Confirmed
ECK120011220	ModE	modE	ECK120000467	hycA	+	Strong
ECK120011220	ModE	modE	ECK120000468	hycB	+	Strong
ECK120011220	ModE	modE	ECK120000469	hycC	+	Strong
ECK120011220	ModE	modE	ECK120000470	hycD	+	Strong
ECK120011220	ModE	modE	ECK120000471	hycE	+	Strong
ECK120011220	ModE	modE	ECK120000472	hycF	+	Strong
ECK120011220	ModE	modE	ECK120000473	hycG	+	Strong
ECK120011220	ModE	modE	ECK120000474	hycH	+	Strong
ECK120011220	ModE	modE	ECK120000636	narL	+	Strong
ECK120011220	ModE	modE	ECK120000639	narX	+	Strong
ECK120011220	ModE	modE	ECK120000667	oppA	-	Weak
ECK120011220	ModE	modE	ECK120000668	oppB	-	Weak
ECK120011220	ModE	modE	ECK120000669	oppC	-	Weak
ECK120011220	ModE	modE	ECK120000670	oppD	-	Weak
ECK120011220	ModE	modE	ECK120000671	oppF	-	Weak
ECK120011220	ModE	modE	ECK120001543	moaA	+	Strong
ECK120011220	ModE	modE	ECK120001544	moaB	+	Strong
ECK120011220	ModE	modE	ECK120001545	moaD	+	Strong
ECK120011220	ModE	modE	ECK120001546	moaE	+	Strong
ECK120011220	ModE	modE	ECK120001609	moaC	+	Strong
ECK120011220	ModE	modE	ECK120001965	ccmH	+	Confirmed
ECK120011220	ModE	modE	ECK120001966	ccmG	+	Confirmed
ECK120011220	ModE	modE	ECK120001967	ccmF	+	Confirmed
ECK120011220	ModE	modE	ECK120001968	ccmE	+	Confirmed
ECK120011220	ModE	modE	ECK120001969	ccmC	+	Confirmed
ECK120011220	ModE	modE	ECK120001970	ccmB	+	Confirmed
ECK120011220	ModE	modE	ECK120001971	ccmA	+	Confirmed
ECK120011220	ModE	modE	ECK120001972	napC	+	Confirmed
ECK120011220	ModE	modE	ECK120001973	napB	+	Confirmed
ECK120011220	ModE	modE	ECK120001974	napH	+	Confirmed
ECK120011220	ModE	modE	ECK120001975	napG	+	Confirmed
ECK120011220	ModE	modE	ECK120001976	napA	+	Confirmed
ECK120011220	ModE	modE	ECK120001977	napF	+	Confirmed
ECK120011220	ModE	modE	ECK120002044	napD	+	Confirmed
ECK120011220	ModE	modE	ECK120002065	ccmD	+	Confirmed
ECK120011220	ModE	modE	ECK120002283	modA	-	Confirmed
ECK120011220	ModE	modE	ECK120003979	hycI	+	Strong
ECK120011229	FNR	fnr	ECK120000005	dcuB	+	Weak
ECK120011229	FNR	fnr	ECK120000010	cydC	+	Weak
ECK120011229	FNR	fnr	ECK120000014	garL	+	Weak
ECK120011229	FNR	fnr	ECK120000021	aceE	+	Strong
ECK120011229	FNR	fnr	ECK120000021	aceE	-	Strong
ECK120011229	FNR	fnr	ECK120000022	aceF	+	Strong
ECK120011229	FNR	fnr	ECK120000022	aceF	-	Strong
ECK120011229	FNR	fnr	ECK120000024	ackA	+	Weak
ECK120011229	FNR	fnr	ECK120000028	adhE	+	Strong
ECK120011229	FNR	fnr	ECK120000032	aldA	-	Weak
ECK120011229	FNR	fnr	ECK120000042	ansB	+	Strong
ECK120011229	FNR	fnr	ECK120000057	arcA	+	Strong
ECK120011229	FNR	fnr	ECK120000057	arcA	-	Weak
ECK120011229	FNR	fnr	ECK120000080	aroP	+	Strong
ECK120011229	FNR	fnr	ECK120000091	aspA	+	Weak
ECK120011229	FNR	fnr	ECK120000092	aspC	+	Weak
ECK120011229	FNR	fnr	ECK120000092	aspC	-	Weak
ECK120011229	FNR	fnr	ECK120000129	cadC	+	Weak
ECK120011229	FNR	fnr	ECK120000143	cheB	+	Weak
ECK120011229	FNR	fnr	ECK120000144	cheR	+	Weak
ECK120011229	FNR	fnr	ECK120000146	cheY	+	Weak
ECK120011229	FNR	fnr	ECK120000147	cheZ	+	Weak
ECK120011229	FNR	fnr	ECK120000149	moeA	-	Strong
ECK120011229	FNR	fnr	ECK120000150	moeB	-	Strong
ECK120011229	FNR	fnr	ECK120000168	cydA	+	Strong
ECK120011229	FNR	fnr	ECK120000168	cydA	-	Strong
ECK120011229	FNR	fnr	ECK120000169	cydB	+	Strong
ECK120011229	FNR	fnr	ECK120000169	cydB	-	Strong
ECK120011229	FNR	fnr	ECK120000173	cyoA	-	Weak
ECK120011229	FNR	fnr	ECK120000174	cyoB	-	Weak
ECK120011229	FNR	fnr	ECK120000175	cyoC	-	Weak
ECK120011229	FNR	fnr	ECK120000176	cyoD	-	Weak
ECK120011229	FNR	fnr	ECK120000177	cyoE	-	Weak
ECK120011229	FNR	fnr	ECK120000183	cysG	+	Confirmed
ECK120011229	FNR	fnr	ECK120000226	dmsA	+	Confirmed
ECK120011229	FNR	fnr	ECK120000227	dmsB	+	Confirmed
ECK120011229	FNR	fnr	ECK120000228	dmsC	+	Confirmed
ECK120011229	FNR	fnr	ECK120000242	dppA	-	Weak
ECK120011229	FNR	fnr	ECK120000258	entF	+	Weak
ECK120011229	FNR	fnr	ECK120000260	acrE	+	Weak
ECK120011229	FNR	fnr	ECK120000261	acrF	+	Weak
ECK120011229	FNR	fnr	ECK120000279	fdhF	+	Weak
ECK120011229	FNR	fnr	ECK120000291	fepE	+	Weak
ECK120011229	FNR	fnr	ECK120000293	fes	+	Weak
ECK120011229	FNR	fnr	ECK120000295	fhlA	+	Strong
ECK120011229	FNR	fnr	ECK120000319	fnr	+	Strong
ECK120011229	FNR	fnr	ECK120000319	fnr	-	Confirmed
ECK120011229	FNR	fnr	ECK120000324	frdA	+	Weak
ECK120011229	FNR	fnr	ECK120000325	frdB	+	Weak
ECK120011229	FNR	fnr	ECK120000326	frdC	+	Weak
ECK120011229	FNR	fnr	ECK120000327	frdD	+	Weak
ECK120011229	FNR	fnr	ECK120000349	fumA	-	Weak
ECK120011229	FNR	fnr	ECK120000350	fumB	+	Weak
ECK120011229	FNR	fnr	ECK120000351	fumC	-	Weak
ECK120011229	FNR	fnr	ECK120000364	gcvH	+	Weak
ECK120011229	FNR	fnr	ECK120000365	gdhA	+	Weak
ECK120011229	FNR	fnr	ECK120000384	glpA	+	Weak
ECK120011229	FNR	fnr	ECK120000385	glpB	+	Weak
ECK120011229	FNR	fnr	ECK120000386	glpC	+	Weak
ECK120011229	FNR	fnr	ECK120000392	glpQ	+	Weak
ECK120011229	FNR	fnr	ECK120000394	glpT	+	Weak
ECK120011229	FNR	fnr	ECK120000396	gltB	-	Weak
ECK120011229	FNR	fnr	ECK120000397	gltD	-	Weak
ECK120011229	FNR	fnr	ECK120000404	gnd	-	Weak
ECK120011229	FNR	fnr	ECK120000420	hemA	-	Strong
ECK120011229	FNR	fnr	ECK120000449	hmp	-	Confirmed
ECK120011229	FNR	fnr	ECK120000477	hypB	+	Strong
ECK120011229	FNR	fnr	ECK120000478	hypC	+	Strong
ECK120011229	FNR	fnr	ECK120000479	hypD	+	Strong
ECK120011229	FNR	fnr	ECK120000480	hypE	+	Strong
ECK120011229	FNR	fnr	ECK120000504	katG	+	Strong
ECK120011229	FNR	fnr	ECK120000536	lpd	+	Strong
ECK120011229	FNR	fnr	ECK120000536	lpd	-	Strong
ECK120011229	FNR	fnr	ECK120000553	malP	+	Weak
ECK120011229	FNR	fnr	ECK120000554	malQ	+	Weak
ECK120011229	FNR	fnr	ECK120000631	narG	+	Confirmed
ECK120011229	FNR	fnr	ECK120000632	narH	+	Confirmed
ECK120011229	FNR	fnr	ECK120000633	narI	+	Confirmed
ECK120011229	FNR	fnr	ECK120000634	narJ	+	Confirmed
ECK120011229	FNR	fnr	ECK120000635	narK	+	Confirmed
ECK120011229	FNR	fnr	ECK120000636	narL	-	Strong
ECK120011229	FNR	fnr	ECK120000639	narX	-	Strong
ECK120011229	FNR	fnr	ECK120000642	ndh	-	Strong
ECK120011229	FNR	fnr	ECK120000646	nirB	+	Confirmed
ECK120011229	FNR	fnr	ECK120000647	nirC	+	Confirmed
ECK120011229	FNR	fnr	ECK120000648	nirD	+	Confirmed
ECK120011229	FNR	fnr	ECK120000693	pflB	+	Confirmed
ECK120011229	FNR	fnr	ECK120000725	pstS	+	Weak
ECK120011229	FNR	fnr	ECK120000726	phoU	+	Weak
ECK120011229	FNR	fnr	ECK120000745	poxB	+	Confirmed
ECK120011229	FNR	fnr	ECK120000752	prfA	-	Strong
ECK120011229	FNR	fnr	ECK120000773	pstA	+	Weak
ECK120011229	FNR	fnr	ECK120000774	pstB	+	Weak
ECK120011229	FNR	fnr	ECK120000775	pstC	+	Weak
ECK120011229	FNR	fnr	ECK120000789	purM	-	Strong
ECK120011229	FNR	fnr	ECK120000790	purN	-	Strong
ECK120011229	FNR	fnr	ECK120000794	pykA	+	Strong
ECK120011229	FNR	fnr	ECK120000856	rplB	+	Weak
ECK120011229	FNR	fnr	ECK120000857	rplC	+	Weak
ECK120011229	FNR	fnr	ECK120000858	rplD	+	Weak
ECK120011229	FNR	fnr	ECK120000865	rplM	-	Weak
ECK120011229	FNR	fnr	ECK120000868	rplP	+	Weak
ECK120011229	FNR	fnr	ECK120000871	rplS	-	Weak
ECK120011229	FNR	fnr	ECK120000872	rplT	-	Weak
ECK120011229	FNR	fnr	ECK120000873	rplV	+	Weak
ECK120011229	FNR	fnr	ECK120000874	rplW	+	Weak
ECK120011229	FNR	fnr	ECK120000878	rpmC	+	Weak
ECK120011229	FNR	fnr	ECK120000893	rpsC	+	Weak
ECK120011229	FNR	fnr	ECK120000899	rpsI	-	Weak
ECK120011229	FNR	fnr	ECK120000900	rpsJ	+	Weak
ECK120011229	FNR	fnr	ECK120000906	rpsP	-	Weak
ECK120011229	FNR	fnr	ECK120000907	rpsQ	+	Weak
ECK120011229	FNR	fnr	ECK120000909	rpsS	+	Weak
ECK120011229	FNR	fnr	ECK120000920	sdhA	-	Weak
ECK120011229	FNR	fnr	ECK120000921	sdhB	-	Weak
ECK120011229	FNR	fnr	ECK120000922	sdhC	-	Weak
ECK120011229	FNR	fnr	ECK120000923	sdhD	-	Weak
ECK120011229	FNR	fnr	ECK120000942	sodA	-	Weak
ECK120011229	FNR	fnr	ECK120000946	soxR	-	Weak
ECK120011229	FNR	fnr	ECK120000947	soxS	-	Weak
ECK120011229	FNR	fnr	ECK120000968	sucA	-	Weak
ECK120011229	FNR	fnr	ECK120000969	sucB	-	Weak
ECK120011229	FNR	fnr	ECK120000970	sucC	-	Weak
ECK120011229	FNR	fnr	ECK120000971	sucD	-	Weak
ECK120011229	FNR	fnr	ECK120000976	tap	+	Weak
ECK120011229	FNR	fnr	ECK120000977	tar	+	Weak
ECK120011229	FNR	fnr	ECK120000978	tdcA	+	Weak
ECK120011229	FNR	fnr	ECK120000979	tdcB	+	Weak
ECK120011229	FNR	fnr	ECK120000980	tdcC	+	Weak
ECK120011229	FNR	fnr	ECK120000987	thrA	+	Strong
ECK120011229	FNR	fnr	ECK120001012	trmD	-	Weak
ECK120011229	FNR	fnr	ECK120001047	ung	+	Strong
ECK120011229	FNR	fnr	ECK120001076	pdhR	+	Strong
ECK120011229	FNR	fnr	ECK120001076	pdhR	-	Strong
ECK120011229	FNR	fnr	ECK120001108	ompW	+	Strong
ECK120011229	FNR	fnr	ECK120001108	ompW	-	Strong
ECK120011229	FNR	fnr	ECK120001133	hyfA	-	Weak
ECK120011229	FNR	fnr	ECK120001136	rimM	-	Weak
ECK120011229	FNR	fnr	ECK120001154	tdcD	+	Weak
ECK120011229	FNR	fnr	ECK120001157	garK	+	Weak
ECK120011229	FNR	fnr	ECK120001158	garR	+	Weak
ECK120011229	FNR	fnr	ECK120001199	zwf	-	Weak
ECK120011229	FNR	fnr	ECK120001203	dcuA	+	Weak
ECK120011229	FNR	fnr	ECK120001205	fdnG	+	Strong
ECK120011229	FNR	fnr	ECK120001205	fdnG	-	Strong
ECK120011229	FNR	fnr	ECK120001206	fdnH	+	Strong
ECK120011229	FNR	fnr	ECK120001206	fdnH	-	Strong
ECK120011229	FNR	fnr	ECK120001207	fdnI	+	Strong
ECK120011229	FNR	fnr	ECK120001207	fdnI	-	Strong
ECK120011229	FNR	fnr	ECK120001218	ycaC	-	Weak
ECK120011229	FNR	fnr	ECK120001233	focA	+	Confirmed
ECK120011229	FNR	fnr	ECK120001246	pheM	-	Weak
ECK120011229	FNR	fnr	ECK120001255	hyfB	-	Weak
ECK120011229	FNR	fnr	ECK120001260	ygbA	-	Weak
ECK120011229	FNR	fnr	ECK120001296	acnA	-	Weak
ECK120011229	FNR	fnr	ECK120001303	upp	+	Weak
ECK120011229	FNR	fnr	ECK120001337	ubiC	-	Weak
ECK120011229	FNR	fnr	ECK120001338	ubiA	-	Weak
ECK120011229	FNR	fnr	ECK120001371	cydD	+	Weak
ECK120011229	FNR	fnr	ECK120001377	glnD	+	Weak
ECK120011229	FNR	fnr	ECK120001377	glnD	-	Weak
ECK120011229	FNR	fnr	ECK120001382	nrdD	+	Confirmed
ECK120011229	FNR	fnr	ECK120001406	gcvT	+	Weak
ECK120011229	FNR	fnr	ECK120001408	scpA	+	Weak
ECK120011229	FNR	fnr	ECK120001409	argK	+	Weak
ECK120011229	FNR	fnr	ECK120001469	gltF	-	Weak
ECK120011229	FNR	fnr	ECK120001473	nikR	+	Strong
ECK120011229	FNR	fnr	ECK120001503	pepT	+	Weak
ECK120011229	FNR	fnr	ECK120001510	caiD	+	Weak
ECK120011229	FNR	fnr	ECK120001511	caiC	+	Weak
ECK120011229	FNR	fnr	ECK120001512	caiB	+	Weak
ECK120011229	FNR	fnr	ECK120001513	caiA	+	Weak
ECK120011229	FNR	fnr	ECK120001514	caiT	+	Weak
ECK120011229	FNR	fnr	ECK120001515	fixA	+	Weak
ECK120011229	FNR	fnr	ECK120001516	fixB	+	Weak
ECK120011229	FNR	fnr	ECK120001517	fixC	+	Weak
ECK120011229	FNR	fnr	ECK120001518	fixX	+	Weak
ECK120011229	FNR	fnr	ECK120001543	moaA	+	Weak
ECK120011229	FNR	fnr	ECK120001544	moaB	+	Weak
ECK120011229	FNR	fnr	ECK120001545	moaD	+	Weak
ECK120011229	FNR	fnr	ECK120001546	moaE	+	Weak
ECK120011229	FNR	fnr	ECK120001589	ydeJ	+	Weak
ECK120011229	FNR	fnr	ECK120001609	moaC	+	Weak
ECK120011229	FNR	fnr	ECK120001669	viaA	+	Confirmed
ECK120011229	FNR	fnr	ECK120001670	ravA	+	Confirmed
ECK120011229	FNR	fnr	ECK120001707	nuoM	-	Strong
ECK120011229	FNR	fnr	ECK120001708	nuoF	-	Strong
ECK120011229	FNR	fnr	ECK120001715	nrfA	+	Strong
ECK120011229	FNR	fnr	ECK120001718	grcA	+	Confirmed
ECK120011229	FNR	fnr	ECK120001718	grcA	-	Confirmed
ECK120011229	FNR	fnr	ECK120001744	gcvP	+	Weak
ECK120011229	FNR	fnr	ECK120001753	amtB	+	Weak
ECK120011229	FNR	fnr	ECK120001753	amtB	-	Weak
ECK120011229	FNR	fnr	ECK120001872	nrfB	+	Strong
ECK120011229	FNR	fnr	ECK120001873	nrfC	+	Strong
ECK120011229	FNR	fnr	ECK120001874	nrfD	+	Strong
ECK120011229	FNR	fnr	ECK120001875	nrfE	+	Strong
ECK120011229	FNR	fnr	ECK120001876	nrfF	+	Strong
ECK120011229	FNR	fnr	ECK120001877	nrfG	+	Strong
ECK120011229	FNR	fnr	ECK120001948	yeiL	-	Weak
ECK120011229	FNR	fnr	ECK120001965	ccmH	+	Strong
ECK120011229	FNR	fnr	ECK120001966	ccmG	+	Strong
ECK120011229	FNR	fnr	ECK120001967	ccmF	+	Strong
ECK120011229	FNR	fnr	ECK120001968	ccmE	+	Strong
ECK120011229	FNR	fnr	ECK120001969	ccmC	+	Strong
ECK120011229	FNR	fnr	ECK120001970	ccmB	+	Strong
ECK120011229	FNR	fnr	ECK120001971	ccmA	+	Strong
ECK120011229	FNR	fnr	ECK120001972	napC	+	Strong
ECK120011229	FNR	fnr	ECK120001973	napB	+	Strong
ECK120011229	FNR	fnr	ECK120001974	napH	+	Strong
ECK120011229	FNR	fnr	ECK120001975	napG	+	Strong
ECK120011229	FNR	fnr	ECK120001976	napA	+	Strong
ECK120011229	FNR	fnr	ECK120001977	napF	+	Strong
ECK120011229	FNR	fnr	ECK120001981	nikA	+	Strong
ECK120011229	FNR	fnr	ECK120001982	nikB	+	Strong
ECK120011229	FNR	fnr	ECK120001983	nikC	+	Strong
ECK120011229	FNR	fnr	ECK120001984	nikD	+	Strong
ECK120011229	FNR	fnr	ECK120001985	nikE	+	Strong
ECK120011229	FNR	fnr	ECK120001988	nuoA	-	Strong
ECK120011229	FNR	fnr	ECK120001989	nuoB	-	Strong
ECK120011229	FNR	fnr	ECK120001990	nuoC	-	Strong
ECK120011229	FNR	fnr	ECK120001991	nuoE	-	Strong
ECK120011229	FNR	fnr	ECK120001992	nuoG	-	Strong
ECK120011229	FNR	fnr	ECK120001993	nuoH	-	Strong
ECK120011229	FNR	fnr	ECK120001994	nuoI	-	Strong
ECK120011229	FNR	fnr	ECK120001995	nuoJ	-	Strong
ECK120011229	FNR	fnr	ECK120001996	nuoK	-	Strong
ECK120011229	FNR	fnr	ECK120001997	nuoL	-	Strong
ECK120011229	FNR	fnr	ECK120001998	nuoN	-	Strong
ECK120011229	FNR	fnr	ECK120002006	feoA	+	Weak
ECK120011229	FNR	fnr	ECK120002007	feoB	+	Weak
ECK120011229	FNR	fnr	ECK120002021	ompX	-	Weak
ECK120011229	FNR	fnr	ECK120002031	uraA	+	Weak
ECK120011229	FNR	fnr	ECK120002044	napD	+	Strong
ECK120011229	FNR	fnr	ECK120002065	ccmD	+	Strong
ECK120011229	FNR	fnr	ECK120002080	glnK	+	Weak
ECK120011229	FNR	fnr	ECK120002080	glnK	-	Weak
ECK120011229	FNR	fnr	ECK120002114	pitA	+	Weak
ECK120011229	FNR	fnr	ECK120002125	gadW	-	Weak
ECK120011229	FNR	fnr	ECK120002126	gadX	-	Weak
ECK120011229	FNR	fnr	ECK120002127	ccp	+	Strong
ECK120011229	FNR	fnr	ECK120002139	bcsZ	+	Weak
ECK120011229	FNR	fnr	ECK120002140	bcsB	+	Weak
ECK120011229	FNR	fnr	ECK120002176	yibN	+	Strong
ECK120011229	FNR	fnr	ECK120002226	ssuB	+	Weak
ECK120011229	FNR	fnr	ECK120002257	msrB	-	Strong
ECK120011229	FNR	fnr	ECK120002267	ychO	-	Weak
ECK120011229	FNR	fnr	ECK120002282	prmC	-	Strong
ECK120011229	FNR	fnr	ECK120002302	norW	-	Weak
ECK120011229	FNR	fnr	ECK120002315	garD	+	Strong
ECK120011229	FNR	fnr	ECK120002330	caiE	+	Weak
ECK120011229	FNR	fnr	ECK120002337	dppB	-	Weak
ECK120011229	FNR	fnr	ECK120002338	dppC	-	Weak
ECK120011229	FNR	fnr	ECK120002339	dppD	-	Weak
ECK120011229	FNR	fnr	ECK120002340	dppF	-	Weak
ECK120011229	FNR	fnr	ECK120002375	uxaA	+	Weak
ECK120011229	FNR	fnr	ECK120002379	garP	+	Weak
ECK120011229	FNR	fnr	ECK120002425	feoC	+	Weak
ECK120011229	FNR	fnr	ECK120002436	emrY	+	Weak
ECK120011229	FNR	fnr	ECK120002502	metV	+	Strong
ECK120011229	FNR	fnr	ECK120002511	rnpB	+	Weak
ECK120011229	FNR	fnr	ECK120002568	gadA	-	Weak
ECK120011229	FNR	fnr	ECK120002708	caiF	+	Weak
ECK120011229	FNR	fnr	ECK120002938	ybdN	+	Weak
ECK120011229	FNR	fnr	ECK120002946	citG	-	Weak
ECK120011229	FNR	fnr	ECK120002947	citX	-	Weak
ECK120011229	FNR	fnr	ECK120002948	citF	-	Weak
ECK120011229	FNR	fnr	ECK120002949	citE	-	Weak
ECK120011229	FNR	fnr	ECK120002950	citD	-	Weak
ECK120011229	FNR	fnr	ECK120002951	citC	-	Weak
ECK120011229	FNR	fnr	ECK120002952	dpiB	-	Weak
ECK120011229	FNR	fnr	ECK120002953	dpiA	-	Weak
ECK120011229	FNR	fnr	ECK120002954	dcuC	+	Weak
ECK120011229	FNR	fnr	ECK120003056	hcr	+	Confirmed
ECK120011229	FNR	fnr	ECK120003057	hcp	+	Confirmed
ECK120011229	FNR	fnr	ECK120003076	ssuC	+	Weak
ECK120011229	FNR	fnr	ECK120003077	ssuD	+	Weak
ECK120011229	FNR	fnr	ECK120003078	ssuA	+	Weak
ECK120011229	FNR	fnr	ECK120003079	ssuE	+	Weak
ECK120011229	FNR	fnr	ECK120003195	iraM	+	Weak
ECK120011229	FNR	fnr	ECK120003214	hlyE	+	Strong
ECK120011229	FNR	fnr	ECK120003238	puuP	-	Weak
ECK120011229	FNR	fnr	ECK120003239	puuA	-	Weak
ECK120011229	FNR	fnr	ECK120003255	tpx	-	Weak
ECK120011229	FNR	fnr	ECK120003345	ortT	+	Strong
ECK120011229	FNR	fnr	ECK120003404	ydfZ	+	Strong
ECK120011229	FNR	fnr	ECK120003411	ydfO	+	Strong
ECK120011229	FNR	fnr	ECK120003434	ynfE	+	Confirmed
ECK120011229	FNR	fnr	ECK120003435	ynfF	+	Confirmed
ECK120011229	FNR	fnr	ECK120003436	ynfG	+	Confirmed
ECK120011229	FNR	fnr	ECK120003437	ynfH	+	Confirmed
ECK120011229	FNR	fnr	ECK120003438	dmsD	+	Confirmed
ECK120011229	FNR	fnr	ECK120003440	bidA	+	Strong
ECK120011229	FNR	fnr	ECK120003486	ydhT	+	Confirmed
ECK120011229	FNR	fnr	ECK120003487	ydhU	+	Confirmed
ECK120011229	FNR	fnr	ECK120003488	ydhX	+	Confirmed
ECK120011229	FNR	fnr	ECK120003489	ydhW	+	Confirmed
ECK120011229	FNR	fnr	ECK120003490	ydhV	+	Confirmed
ECK120011229	FNR	fnr	ECK120003491	ydhY	+	Confirmed
ECK120011229	FNR	fnr	ECK120003621	yecR	+	Weak
ECK120011229	FNR	fnr	ECK120003658	nac	-	Weak
ECK120011229	FNR	fnr	ECK120003789	yfcZ	+	Strong
ECK120011229	FNR	fnr	ECK120003808	emrK	+	Weak
ECK120011229	FNR	fnr	ECK120003854	yffS	+	Strong
ECK120011229	FNR	fnr	ECK120003872	hyfC	-	Weak
ECK120011229	FNR	fnr	ECK120003873	hyfD	-	Weak
ECK120011229	FNR	fnr	ECK120003874	hyfE	-	Weak
ECK120011229	FNR	fnr	ECK120003875	hyfF	-	Weak
ECK120011229	FNR	fnr	ECK120003876	hyfG	-	Weak
ECK120011229	FNR	fnr	ECK120003877	hyfH	-	Weak
ECK120011229	FNR	fnr	ECK120003878	hyfI	-	Weak
ECK120011229	FNR	fnr	ECK120003879	hyfJ	-	Weak
ECK120011229	FNR	fnr	ECK120003880	hyfR	-	Weak
ECK120011229	FNR	fnr	ECK120003881	focB	-	Weak
ECK120011229	FNR	fnr	ECK120003886	pdeF	+	Strong
ECK120011229	FNR	fnr	ECK120003978	norV	-	Weak
ECK120011229	FNR	fnr	ECK120004020	mltA	+	Strong
ECK120011229	FNR	fnr	ECK120004048	xdhA	+	Weak
ECK120011229	FNR	fnr	ECK120004049	xdhB	+	Weak
ECK120011229	FNR	fnr	ECK120004050	xdhC	+	Weak
ECK120011229	FNR	fnr	ECK120004078	scpB	+	Weak
ECK120011229	FNR	fnr	ECK120004079	scpC	+	Weak
ECK120011229	FNR	fnr	ECK120004148	nfeR	+	Weak
ECK120011229	FNR	fnr	ECK120004149	aer	+	Weak
ECK120011229	FNR	fnr	ECK120004176	tdcG	+	Weak
ECK120011229	FNR	fnr	ECK120004177	tdcF	+	Weak
ECK120011229	FNR	fnr	ECK120004178	tdcE	+	Weak
ECK120011229	FNR	fnr	ECK120004313	ysgA	-	Weak
ECK120011229	FNR	fnr	ECK120004323	dcuR	+	Weak
ECK120011229	FNR	fnr	ECK120004324	dcuS	+	Weak
ECK120011229	FNR	fnr	ECK120004361	ytfE	-	Weak
ECK120011229	FNR	fnr	ECK120004418	iraD	+	Weak
ECK120011229	FNR	fnr	ECK120004451	uxaC	+	Weak
ECK120011229	FNR	fnr	ECK120004452	nrdG	+	Confirmed
ECK120011229	FNR	fnr	ECK120004456	gapC	-	Weak
ECK120011229	FNR	fnr	ECK120016289	ybdZ	+	Weak
ECK120011229	FNR	fnr	ECK125095415	fnrS	+	Strong
ECK120011229	FNR	fnr	ECK125256967	idlP	+	Weak
ECK120011229	FNR	fnr	ECK125276527	ymjE	-	Weak
ECK120011229	FNR	fnr	ECK125276535	sdhX	-	Weak
ECK120011229	FNR	fnr	ECK125303716	narS	+	Confirmed
ECK120011235	CRP	crp	ECK120000002	modB	+	Weak
ECK120011235	CRP	crp	ECK120000005	dcuB	+	Weak
ECK120011235	CRP	crp	ECK120000007	zraS	+	Weak
ECK120011235	CRP	crp	ECK120000019	aceA	-	Weak
ECK120011235	CRP	crp	ECK120000020	aceB	-	Weak
ECK120011235	CRP	crp	ECK120000021	aceE	+	Weak
ECK120011235	CRP	crp	ECK120000022	aceF	+	Weak
ECK120011235	CRP	crp	ECK120000023	aceK	-	Weak
ECK120011235	CRP	crp	ECK120000030	agp	+	Weak
ECK120011235	CRP	crp	ECK120000032	aldA	+	Weak
ECK120011235	CRP	crp	ECK120000033	puuC	-	Weak
ECK120011235	CRP	crp	ECK120000037	ampD	-	Weak
ECK120011235	CRP	crp	ECK120000038	ampE	-	Weak
