,TU,tss,best score,name,ID,Sigma70_Prib_score,Sigma54_Prib_score,Sigma32_Prib_score,Sigma24_Prib_score,Sigma38_Prib_score,Sigma28_Prib_score
182,ECK120009148,122969,,aceE,b0114,-8.770527583043574,-5.211982914279944,-13.577181814146135,-6.087796689932041,-9.427674134622547,-10.079914239426055
183,ECK120009703,122034,,aceE,b0114,-5.792074138194001,-6.991378935488667,-10.478357220345764,-11.952835231584459,-7.981160913509602,-13.242898622178414
184,ECK120009148,122969,,aceF,b0115,-8.770527583043574,-5.211982914279944,-13.577181814146135,-6.087796689932041,-9.427674134622547,-10.079914239426055
185,ECK120009703,122034,,aceF,b0115,-5.792074138194001,-6.991378935488667,-10.478357220345764,-11.952835231584459,-7.981160913509602,-13.242898622178414
186,ECK120009703,122034,,lpd,b0116,-5.792074138194001,-6.991378935488667,-10.478357220345764,-11.952835231584459,-7.981160913509602,-13.242898622178414
187,ECK120009704,127717,,lpd,b0116,-2.9067112335686462,-4.87778082619327,-10.768892887038453,-9.737884374522636,-7.156102665050237,-12.245964509859178
188,ECK120009828,131519,,acnB,b0118,-4.003151844767114,-2.7050973577731687,-8.427552089037146,-12.483644367172452,-4.149559475392031,-10.219738474651775
189,ECK120034117,131564,,acnB,b0118,-13.071151881502356,-4.263241975819719,-9.441669949534582,-6.1011376631253995,-10.538904887249869,-11.129556692020312
190,ECK120026530,134339,,yacL,b0119,-4.604369469341514,-6.119539966185346,-9.670799688608076,-16.609546797126463,-6.602334846997237,-7.4337593083417355
191,ECK120009547,136940,,speD,b0120,-5.799774262381427,-2.7050973577731687,-9.616004875901401,-12.649817314412092,-7.64606703685851,-10.494777316084031
192,ECK120009547,136940,,speE,b0121,-5.799774262381427,-2.7050973577731687,-9.616004875901401,-12.649817314412092,-7.64606703685851,-10.494777316084031
193,ECK120009547,136940,,yacC,b0122,-5.799774262381427,-2.7050973577731687,-9.616004875901401,-12.649817314412092,-7.64606703685851,-10.494777316084031
194,ECK120010915,137045,,cueO,b0123,-4.648773883464214,-6.342683517499555,-7.598111846049948,-12.37068629577064,-4.054249295587705,-10.481369864194658
195,ECK120008966,141263,,gcd,b0124,-2.4914052356230356,-8.353132187692438,-6.086761659914231,-11.465695119150416,-3.9632775173819788,-8.670628392083087
196,ECK120009178,141279,,gcd,b0124,-7.401170097633746,-7.99831081240303,-5.476216400380501,-5.94006279476802,-8.513307453686357,-6.392235986657752
197,ECK120010904,141360,,hpt,b0125,-3.2902888010427516,-4.263241975819718,-7.62458532271712,-12.361051555077102,-5.542326351017538,-9.644374329748214
198,ECK120021196,142703,,can,b0126,-3.6408955485988694,-7.080282460630334,-4.664099654623465,-7.087450434289126,-4.208399975414964,-9.885651032595607
199,ECK120020432,146745,,panD,b0131,-6.320705176752328,-4.263241975819718,-7.62458532271712,-12.008198397623307,-12.406129742470492,-11.684078573389218
200,ECK125203405,146754,,panD,b0131,-6.479392467577282,-4.263241975819718,-7.62458532271712,-6.480482071393808,-5.6636872080218055,-10.318187512337053
201,ECK120009501,149630,,panC,b0133,-2.9067112335686462,-3.4426963009039477,-7.726689763266623,-9.983405084759726,-9.10201281410555,-6.4834415401803795
202,ECK120009501,149630,,panB,b0134,-2.9067112335686462,-3.4426963009039477,-7.726689763266623,-9.983405084759726,-9.10201281410555,-6.4834415401803795
203,ECK120009453,156235,,htrE,b0139,-3.2042682793473984,-8.065450115240658,-10.281344948141806,-6.425150800627413,-4.996857335779234,-12.822590484583161
204,ECK120009589,156224,,htrE,b0139,-3.2042682793473984,-5.558564558733883,-6.882466668533494,-11.836306451602272,-5.200040144530905,-11.385490066157512
205,ECK120009590,156214,,htrE,b0139,-7.332212037172803,-5.558564558733883,-6.882466668533494,-11.556672516138608,-8.034531444032613,-11.385490066157512
206,ECK120009453,156235,,yadV,b0140,-3.2042682793473984,-8.065450115240658,-10.281344948141806,-6.425150800627413,-4.996857335779234,-12.822590484583161
207,ECK120009589,156224,,yadV,b0140,-3.2042682793473984,-5.558564558733883,-6.882466668533494,-11.836306451602272,-5.200040144530905,-11.385490066157512
208,ECK120009590,156214,,yadV,b0140,-7.332212037172803,-5.558564558733883,-6.882466668533494,-11.556672516138608,-8.034531444032613,-11.385490066157512
209,ECK120009503,159171,,folK,b0142,-3.8498903180444985,-4.263241975819719,-6.01835893302983,-11.766208980233081,-4.656424697941923,-7.786976834049169
210,ECK120016332,159151,,folK,b0142,-4.353758592323231,-4.974407661882342,-10.95917789372871,-12.255525506902053,-4.996857335779234,-14.795524326815256
211,ECK120016333,159195,,folK,b0142,-8.307133823053837,-5.211982914279944,-5.37974483213992,-6.037705365154766,-6.999337836322941,-11.233973899962649
212,ECK125122031,159391,,folK,b0142,-3.705594798988362,-4.583868203990853,-6.1933003825261626,-20.83426356137388,-4.37270302670624,-8.392115705501404
213,ECK120009503,159171,,pcnB,b0143,-3.8498903180444985,-4.263241975819719,-6.01835893302983,-11.766208980233081,-4.656424697941923,-7.786976834049169
214,ECK120016332,159151,,pcnB,b0143,-4.353758592323231,-4.974407661882342,-10.95917789372871,-12.255525506902053,-4.996857335779234,-14.795524326815256
215,ECK120016333,159195,,pcnB,b0143,-8.307133823053837,-5.211982914279944,-5.37974483213992,-6.037705365154766,-6.999337836322941,-11.233973899962649
216,ECK125122031,159391,,pcnB,b0143,-3.705594798988362,-4.583868203990853,-6.1933003825261626,-20.83426356137388,-4.37270302670624,-8.392115705501404
217,ECK120033746,160722,,gluQ,b0144,-6.087089429334983,-3.7120292346875323,-7.674265206872205,-12.939542863972745,-8.669736448546729,-9.8350284212892
218,ECK120034541,160657,,gluQ,b0144,-7.425692617772324,-2.7050973577731687,-8.621048618474214,-11.600892036463534,-6.8184697681569695,-9.32592059862968
219,ECK125145765,160751,,gluQ,b0144,-5.079211094469638,-6.119539966185346,-9.670799688608076,-11.087258683430171,-5.688392912444837,-9.477320245085048
220,ECK120009546,161515,,dksA,b0145,-6.516985438433965,-4.583868203990853,-5.9432355838516955,-12.764978103280678,-7.114944592556729,-5.722905337715457
221,ECK120033746,160722,,dksA,b0145,-6.087089429334983,-3.7120292346875323,-7.674265206872205,-12.939542863972745,-8.669736448546729,-9.8350284212892
222,ECK120034541,160657,,dksA,b0145,-7.425692617772324,-2.7050973577731687,-8.621048618474214,-11.600892036463534,-6.8184697681569695,-9.32592059862968
223,ECK125145765,160751,,dksA,b0145,-5.079211094469638,-6.119539966185346,-9.670799688608076,-11.087258683430171,-5.688392912444837,-9.477320245085048
224,ECK120009546,161515,,sfsA,b0146,-6.516985438433965,-4.583868203990853,-5.9432355838516955,-12.764978103280678,-7.114944592556729,-5.722905337715457
225,ECK120026535,164721,,mrcB,b0149,-6.829999215133399,-4.974407661882342,-6.779906351664613,-8.404493762984782,-8.692209304398787,-8.543011007708214
226,ECK120009213,167442,,fhuA,b0150,-2.4914052356230356,-8.065450115240658,-8.01542947727654,-11.046033127285218,-4.954917686497921,-8.978079965471535
227,ECK120009213,167442,,fhuC,b0151,-2.4914052356230356,-8.065450115240658,-8.01542947727654,-11.046033127285218,-4.954917686497921,-8.978079965471535
228,ECK120009213,167442,,fhuD,b0152,-2.4914052356230356,-8.065450115240658,-8.01542947727654,-11.046033127285218,-4.954917686497921,-8.978079965471535
229,ECK120009213,167442,,fhuB,b0153,-2.4914052356230356,-8.065450115240658,-8.01542947727654,-11.046033127285218,-4.954917686497921,-8.978079965471535
230,ECK120015491,174921,,hemL,b0154,-4.475761085097457,-4.974407661882342,-9.405096522875068,-6.498097015271788,-7.469677299435602,-13.388106334244073
231,ECK125109027,174902,,hemL,b0154,-9.56941114846329,-6.569456836864343,-3.7612362141125426,-7.505938468025086,-7.821771877020755,-10.120980389503197
232,ECK125109028,174941,,hemL,b0154,-10.942486242038122,-5.558564558733883,-11.199846001412313,-10.880716183515672,-8.999694004146749,-7.930410879070362
233,ECK120020534,176561,,erpA,b0156,-4.604369469341514,-9.857209584468713,-11.693741933164334,-7.4222552470404395,-10.729469232042328,-6.918809967391883
234,ECK120026537,179183,,yadS,b0157,-3.705594798988362,-3.5209739979248234,-7.616532845444841,-11.22918204465251,-6.553927262696018,-9.578736303277223
235,ECK120026537,179183,,btuF,b0158,-3.705594798988362,-3.5209739979248234,-7.616532845444841,-11.22918204465251,-6.553927262696018,-9.578736303277223
236,ECK120026537,179183,,mtn,b0159,-3.705594798988362,-3.5209739979248234,-7.616532845444841,-11.22918204465251,-6.553927262696018,-9.578736303277223
237,ECK120026538,179196,,dgt,b0160,-6.389336440351301,-3.9729591216678806,-5.168583984430267,-6.8155425028496195,-8.828010845557849,-11.284964780686082
238,ECK120030633,179214,,dgt,b0160,-10.558965482685768,-4.392812967228144,-10.69510112457798,-17.562162975268382,-12.900288313751272,-11.003002158149963
239,ECK120011050,180845,,degP,b0161,-11.007118814433698,-6.723607516691601,-10.789946296236286,-12.85899417628175,-7.8002177166857685,-7.511042793205299
240,ECK120009029,182447,,cdaR,b0162,-4.648773883464214,-2.7050973577731687,-7.523699753852878,-21.18145976135807,-5.045889464703647,-9.260282572158689
241,ECK120011051,185977,,dapD,b0166,-6.770529742198116,-6.310595202948054,-7.019135998567232,-11.030780523142495,-8.423947279374973,-6.807751430619419
242,ECK125109847,188655,,glnD,b0167,-7.332212037172803,-8.000911594103087,-11.549051444588025,-6.4670766417127785,-6.152800556186452,-11.189349619492656
243,ECK120009533,189712,,tff,b4414,-4.657565508479637,-7.017481559391303,-10.028396388791938,-11.333635397137353,-7.966114185749493,-12.988747104523762
244,ECK120009533,189712,,rpsB,b0169,-4.657565508479637,-7.017481559391303,-10.028396388791938,-11.333635397137353,-7.966114185749493,-12.988747104523762
245,ECK120009533,189712,,tsf,b0170,-4.657565508479637,-7.017481559391303,-10.028396388791938,-11.333635397137353,-7.966114185749493,-12.988747104523762
246,ECK120010878,191812,,pyrH,b0171,-3.929720781493805,-6.310595202948054,-6.203518682115362,-7.425732581024525,-6.632854521285689,-10.042894227951491
247,ECK125160639,192814,,frr,b0172,-3.2902888010427516,-6.991378935488667,-8.397905067160005,-6.802162008938223,-3.3611021150277605,-11.091377400570535
248,ECK120030165,194784,,ispU,b0174,-3.815418412907005,-8.091883372308814,-9.010879683837011,-11.422319114885983,-8.923321025362174,-10.367674548478846
249,ECK120034118,194901,,ispU,b0174,-5.072871506425248,-7.305163631843084,-10.586289862496034,-9.947394647236692,-10.268699278743538,-10.652639319491072
250,ECK120010951,196470,,rseP,b0176,-4.353758592323231,-6.565496435648246,-10.096799115676339,-11.440298743414841,-7.178081571769012,-11.754749854581807
251,ECK120010948,197821,,bamA,b0177,-8.195728174988096,-5.211982914279944,-13.34805207507264,-11.071403311640378,-7.6561173727120115,-10.94651038286088
252,ECK120016562,197026,,bamA,b0177,-7.286867729046946,-5.130411910358923,-6.779906351664613,-5.387060966300692,-9.43950859226955,-8.337023170968443
253,ECK120010943,200455,,skp,b0178,-11.007118814433698,-5.470844548196234,-6.811735651889503,-17.72064949160839,-10.455429165092548,-13.261646588408151
254,ECK120016562,197026,,skp,b0178,-7.286867729046946,-5.130411910358923,-6.779906351664613,-5.387060966300692,-9.43950859226955,-8.337023170968443
255,ECK120010943,200455,,lpxD,b0179,-11.007118814433698,-5.470844548196234,-6.811735651889503,-17.72064949160839,-10.455429165092548,-13.261646588408151
256,ECK120010944,200960,,lpxD,b0179,-11.146846382315855,-5.165462898645051,-6.203518682115362,-12.68834487725976,-13.804744587978425,-6.913436958219681
257,ECK120016562,197026,,lpxD,b0179,-7.286867729046946,-5.130411910358923,-6.779906351664613,-5.387060966300692,-9.43950859226955,-8.337023170968443
258,ECK120010943,200455,,fabZ,b0180,-11.007118814433698,-5.470844548196234,-6.811735651889503,-17.72064949160839,-10.455429165092548,-13.261646588408151
259,ECK120016562,197026,,fabZ,b0180,-7.286867729046946,-5.130411910358923,-6.779906351664613,-5.387060966300692,-9.43950859226955,-8.337023170968443
260,ECK120010943,200455,,lpxA,b0181,-11.007118814433698,-5.470844548196234,-6.811735651889503,-17.72064949160839,-10.455429165092548,-13.261646588408151
261,ECK120016562,197026,,lpxA,b0181,-7.286867729046946,-5.130411910358923,-6.779906351664613,-5.387060966300692,-9.43950859226955,-8.337023170968443
262,ECK120016562,197026,,lpxB,b0182,-7.286867729046946,-5.130411910358923,-6.779906351664613,-5.387060966300692,-9.43950859226955,-8.337023170968443
263,ECK120016562,197026,,rnhB,b0183,-7.286867729046946,-5.130411910358923,-6.779906351664613,-5.387060966300692,-9.43950859226955,-8.337023170968443
264,ECK120016562,197026,,dnaE,b0184,-7.286867729046946,-5.130411910358923,-6.779906351664613,-5.387060966300692,-9.43950859226955,-8.337023170968443
265,ECK120009420,208411,,accA,b0185,-6.630119573988776,-4.164014358430589,-13.408722119432293,-5.683672992425027,-9.25182509233421,-10.352368726076385
266,ECK125203406,208326,,accA,b0185,-2.9067112335686462,-4.844798090971201,-12.461166805051702,-12.764978103280678,-5.966518598176401,-8.050568254542757
267,ECK120026549,214187,,rof,b0189,-7.885647825034528,-4.454297212582428,-6.811735651889503,-15.477677286701871,-8.833372788699235,-10.65363463354302
268,ECK120026549,214187,,yaeP,b4406,-7.885647825034528,-4.454297212582428,-6.811735651889503,-15.477677286701871,-8.833372788699235,-10.65363463354302
269,ECK120026550,214280,,yaeQ,b0190,-11.77432380537564,-5.58239703410198,-8.345145314068729,-6.861959242569565,-10.208005210071281,-9.739684509552538
270,ECK120026550,214280,,arfB,b0191,-11.77432380537564,-5.58239703410198,-8.345145314068729,-6.861959242569565,-10.208005210071281,-9.739684509552538
271,ECK120026550,214280,,nlpE,b0192,-11.77432380537564,-5.58239703410198,-8.345145314068729,-6.861959242569565,-10.208005210071281,-9.739684509552538
272,ECK120011052,218837,,proS,b0194,-3.705594798988362,-5.470844548196234,-11.198407582794543,-11.22918204465251,-6.553927262696018,-8.429351689235693
273,ECK120008970,222714,,metQ,b0197,-4.475761085097457,-3.2516410641412383,-5.421532543780135,-11.478025081615266,-9.273929216618669,-12.072825274078324
274,ECK120008970,222714,,metI,b0198,-4.475761085097457,-3.2516410641412383,-5.421532543780135,-11.478025081615266,-9.273929216618669,-12.072825274078324
275,ECK120008970,222714,,metN,b0199,-4.475761085097457,-3.2516410641412383,-5.421532543780135,-11.478025081615266,-9.273929216618669,-12.072825274078324
276,ECK120026553,222806,,gmhB,b0200,-5.403253034761231,-4.454297212582428,-11.916885484478543,-16.609546797126463,-6.000159444643018,-9.64203372186454
277,ECK120008934,223485,,rrsH,b0201,-2.4914052356230356,-5.130411910358923,-4.664099654623465,-13.464226696936908,-3.9632775173819788,-8.670628392083087
278,ECK120008935,223593,,rrsH,b0201,-3.619574277293009,-7.441295806167664,-3.7248685699416675,-16.226340159619237,-9.915984736020903,-10.816188307466444
279,ECK120008934,223485,,ileV,b0202,-2.4914052356230356,-5.130411910358923,-4.664099654623465,-13.464226696936908,-3.9632775173819788,-8.670628392083087
280,ECK120008935,223593,,ileV,b0202,-3.619574277293009,-7.441295806167664,-3.7248685699416675,-16.226340159619237,-9.915984736020903,-10.816188307466444
281,ECK120008934,223485,,alaV,b0203,-2.4914052356230356,-5.130411910358923,-4.664099654623465,-13.464226696936908,-3.9632775173819788,-8.670628392083087
282,ECK120008935,223593,,alaV,b0203,-3.619574277293009,-7.441295806167664,-3.7248685699416675,-16.226340159619237,-9.915984736020903,-10.816188307466444
283,ECK120008934,223485,,rrlH,b0204,-2.4914052356230356,-5.130411910358923,-4.664099654623465,-13.464226696936908,-3.9632775173819788,-8.670628392083087
284,ECK120008935,223593,,rrlH,b0204,-3.619574277293009,-7.441295806167664,-3.7248685699416675,-16.226340159619237,-9.915984736020903,-10.816188307466444
285,ECK120008934,223485,,rrfH,b0205,-2.4914052356230356,-5.130411910358923,-4.664099654623465,-13.464226696936908,-3.9632775173819788,-8.670628392083087
286,ECK120008935,223593,,rrfH,b0205,-3.619574277293009,-7.441295806167664,-3.7248685699416675,-16.226340159619237,-9.915984736020903,-10.816188307466444
287,ECK120026554,229098,,dkgB,b0207,-6.087089429334983,-1.6422031517071383,-5.406218308807093,-14.636018929733734,-5.534242232617579,-12.08696978146449
288,ECK120026555,231064,,yafD,b0209,-2.9067112335686462,-7.728977878619446,-4.664099654623465,-12.764978103280678,-4.974878429060459,-8.670628392083087
289,ECK120026555,231064,,yafE,b0210,-2.9067112335686462,-7.728977878619446,-4.664099654623465,-12.764978103280678,-4.974878429060459,-8.670628392083087
290,ECK120009166,236041,,rnhA,b0214,-7.5805425358978615,-8.065450115240658,-8.486381952629241,-4.243612172580491,-8.195772418084896,-10.800556470237801
291,ECK120009153,235934,,dnaQ,b0215,-2.9067112335686462,-7.441295806167664,-7.891533793743395,-15.094470649194648,-7.156102665050237,-9.768219751617089
292,ECK120009154,236017,,dnaQ,b0215,-5.006624508453564,-4.820256982055084,-8.486381952629241,-11.832984124876607,-7.534756515707744,-9.21317997567423
293,ECK120009671,236913,,aspV,b0216,-3.619574277293009,-5.130411910358923,-7.484944048845618,-16.226340159619237,-7.502625237524952,-12.606746235750563
294,ECK120020489,240216,,yafV,b0219,-4.657565508479637,-5.749619795496591,-8.877959032259243,-9.737884374522636,-6.776530118875657,-9.334973464760278
295,ECK120021211,243406,,fadE,b0221,-7.118824448028335,-5.0113122188177925,-6.738118597861184,-16.045468929402933,-6.754215378289957,-12.153613928217593
296,ECK120026564,246615,,yafQ,b0225,-2.9067112335686462,-9.164062403908767,-7.7333391192977885,-9.914163616860627,-6.776530118875657,-12.0717023093337
297,ECK120026564,246615,,dinJ,b0226,-2.9067112335686462,-9.164062403908767,-7.7333391192977885,-9.914163616860627,-6.776530118875657,-12.0717023093337
