,best score,ID,name,Sigma70_Prib_score,Sigma54_Prib_score,Sigma32_Prib_score,Sigma24_Prib_score,Sigma38_Prib_score,Sigma28_Prib_score
186,-4.392812967228144,b0474,adk,-5.384468264435816,-4.392812967228144,-7.674265206872205,-7.239106329673148,-8.815690361169809,-12.351075306449657
187,-3.929720781493805,b0475,hemH,-3.929720781493805,-6.310595202948054,-5.981991288858955,-9.519871809350587,-4.45163028529591,-9.494097648037469
188,-5.270173852734082,b0476,aes,-11.066335183658577,-5.270173852734082,-6.5997505750243635,-8.808260128168227,-10.420337845281276,-13.067278263309529
189,-3.705594798988362,b0478,ybaL,-3.705594798988362,-7.3516836474779765,-7.412952096964416,-4.771679602780988,-8.499837411751331,-10.867981561973973
190,-5.582755122992431,b4585,chiX,-6.0426850152122835,-7.632351042930373,-5.582755122992431,-11.26671039012908,-7.090687614911169,-9.914542240945872
191,-1.6422031517071383,b0483,ybaQ,-4.9993806310203315,-1.6422031517071383,-4.5956969277390645,-9.21573145488755,-7.082771391964687,-12.400346355456438
192,-7.2026226806851295,b0484,copA,-7.670729292017167,-8.065450115240658,-8.234397657180269,-11.333635397137353,-7.2026226806851295,-12.524708362210864
193,-2.7050973577731687,b0485,glsA,-7.747518035118413,-2.7050973577731687,-9.378193340986236,-10.290449604461392,-5.913148067653389,-9.217190429103896
194,-2.7050973577731687,b0486,ybaT,-7.747518035118413,-2.7050973577731687,-9.378193340986236,-10.290449604461392,-5.913148067653389,-9.217190429103896
195,-2.4914052356230356,b0488,ybbJ,-2.4914052356230356,-5.558564558733883,-7.425706703347554,-10.704436941177681,-6.144501753371757,-10.111533006861718
196,-2.4914052356230356,b0489,qmcA,-2.4914052356230356,-5.558564558733883,-7.425706703347554,-10.704436941177681,-6.144501753371757,-10.111533006861718
197,-5.072871506425248,b0490,fetA,-5.072871506425248,-5.558564558733883,-9.378193340986236,-10.290449604461392,-8.867440566967717,-12.403324506916523
198,-5.072871506425248,b0491,fetB,-5.072871506425248,-5.558564558733883,-9.378193340986236,-10.290449604461392,-8.867440566967717,-12.403324506916523
199,-4.392812967228144,b0492,ybbN,-6.437696176891101,-4.392812967228144,-6.89289298515704,-9.711577546156075,-8.868464108510505,-10.442632306898636
200,-3.2042682793473984,b0493,ybbO,-3.2042682793473984,-6.119539966185346,-6.310677114007023,-11.496635649441135,-6.058999944665952,-10.840062972289624
201,-3.2042682793473984,b0494,tesA,-3.2042682793473984,-6.119539966185346,-6.310677114007023,-11.496635649441135,-6.058999944665952,-10.840062972289624
202,-5.651157849876832,b0504,allS,-6.630119573988776,-8.803049058371437,-5.651157849876832,-11.676221226416217,-8.123842686924634,-11.212005388359147
203,-3.2516410641412383,b0505,allA,-5.3572312560096815,-3.2516410641412383,-10.684674807954433,-11.440298743414841,-7.192470309221112,-9.207771324166451
204,-6.310595202948054,b0507,gcl,-7.846669175014167,-6.310595202948054,-11.985288211362944,-6.518485810489369,-8.087475042753761,-7.00362062782751
205,-6.310595202948054,b0508,hyi,-7.846669175014167,-6.310595202948054,-11.985288211362944,-6.518485810489369,-8.087475042753761,-7.00362062782751
206,-6.310595202948054,b0509,glxR,-7.846669175014167,-6.310595202948054,-11.985288211362944,-6.518485810489369,-8.087475042753761,-7.00362062782751
207,-6.310595202948054,b0511,ybbW,-7.846669175014167,-6.310595202948054,-11.985288211362944,-6.518485810489369,-8.087475042753761,-7.00362062782751
208,-6.310595202948054,b0512,allB,-7.846669175014167,-6.310595202948054,-11.985288211362944,-6.518485810489369,-8.087475042753761,-7.00362062782751
209,-4.353758592323231,b0515,allE,-4.353758592323231,-7.728977878619446,-9.606513980011352,-8.733436667551194,-9.123991720824325,-9.0594407338285
210,-4.353758592323231,b0516,allC,-4.353758592323231,-7.728977878619446,-9.606513980011352,-8.733436667551194,-9.123991720824325,-9.0594407338285
211,-4.353758592323231,b0517,allD,-4.353758592323231,-7.728977878619446,-9.606513980011352,-8.733436667551194,-9.123991720824325,-9.0594407338285
212,-2.7050973577731687,b0522,purK,-4.003151844767114,-2.7050973577731687,-8.474360271316685,-8.328235864981767,-4.149559475392031,-12.161077753618212
213,-2.7050973577731687,b0523,purE,-4.003151844767114,-2.7050973577731687,-8.474360271316685,-8.328235864981767,-4.149559475392031,-12.161077753618212
214,-3.2042682793473984,b0526,cysS,-3.2042682793473984,-3.7120292346875323,-6.834590166101765,-11.046033127285218,-6.780490520091753,-12.47379776357391
215,-5.189948262509204,b0528,ybcJ,-5.480629261012942,-6.774900811079151,-10.932704417061538,-5.189948262509204,-9.344198412465225,-7.176588720740324
216,-5.189948262509204,b0529,folD,-5.480629261012942,-6.774900811079151,-10.932704417061538,-5.189948262509204,-9.344198412465225,-7.176588720740324
217,-2.4914052356230356,b0536,argU,-2.4914052356230356,-6.565496435648246,-7.891533793743395,-16.06102321584969,-6.144501753371757,-9.375545740213187
218,-4.974407661882342,b0553,nmpC,-6.829999215133399,-4.974407661882342,-10.538255361926831,-11.263537925768162,-8.692209304398787,-7.235659848928442
219,-5.85476094941822,b0554,essD,-6.095814900103176,-8.091883372308814,-9.010879683837011,-5.85476094941822,-10.559766139207586,-9.75766701210297
220,-5.85476094941822,b0555,rrrD,-6.095814900103176,-8.091883372308814,-9.010879683837011,-5.85476094941822,-10.559766139207586,-9.75766701210297
221,-5.85476094941822,b0556,rzpD,-6.095814900103176,-8.091883372308814,-9.010879683837011,-5.85476094941822,-10.559766139207586,-9.75766701210297
222,-5.288205863915267,b0557,borD,-5.288205863915267,-7.99831081240303,-5.476216400380501,-9.272278275670923,-5.671067315319428,-9.17017652396948
223,-4.657565508479637,b0565,ompT,-4.657565508479637,-6.119539966185346,-7.0681100031636905,-9.914163616860627,-9.912024334804807,-13.525890036607127
224,-4.207740943033848,b0570,cusS,-4.207740943033848,-7.080282460630334,-5.981991288858955,-13.706751278927312,-4.637912243305962,-14.207737661913137
225,-4.207740943033848,b0571,cusR,-4.207740943033848,-7.080282460630334,-5.981991288858955,-13.706751278927312,-4.637912243305962,-14.207737661913137
226,-4.230724410852615,b0572,cusC,-4.230724410852615,-6.785053182543169,-13.056505796874031,-12.405861868748776,-7.989011787985341,-9.450236632814775
227,-4.230724410852615,b0573,cusF,-4.230724410852615,-6.785053182543169,-13.056505796874031,-12.405861868748776,-7.989011787985341,-9.450236632814775
228,-4.230724410852615,b0574,cusB,-4.230724410852615,-6.785053182543169,-13.056505796874031,-12.405861868748776,-7.989011787985341,-9.450236632814775
229,-4.230724410852615,b0575,cusA,-4.230724410852615,-6.785053182543169,-13.056505796874031,-12.405861868748776,-7.989011787985341,-9.450236632814775
230,-6.853457675055178,b0576,pheP,-6.853457675055178,-7.080282460630334,-10.828788539809958,-9.737884374522636,-8.394266834124451,-10.271883483837168
231,-4.263241975819719,b0578,nfsB,-7.774044789451842,-4.263241975819719,-8.234397657180269,-16.573536359603427,-7.342384623060288,-11.441613264740893
232,-7.889320528694624,b4415,hokE,-8.13109560259252,-7.889320528694624,-10.071963726103782,-8.16062524197266,-8.62194010855223,-10.245891187462234
233,-3.2042682793473984,b0583,entD,-3.2042682793473984,-8.758597295800604,-11.662219241792355,-12.008198397623307,-7.502625237524952,-9.489124144587537
234,-3.2042682793473984,b0584,fepA,-3.2042682793473984,-8.758597295800604,-11.662219241792355,-12.008198397623307,-7.502625237524952,-9.489124144587537
235,-3.2042682793473984,b0585,fes,-3.2042682793473984,-9.451744476360549,-10.974492128701753,-4.536265187642251,-6.265862610376025,-10.903121108256762
236,-3.2042682793473984,b4511,ybdZ,-3.2042682793473984,-9.451744476360549,-10.974492128701753,-4.536265187642251,-6.265862610376025,-10.903121108256762
237,-3.2042682793473984,b0586,entF,-3.2042682793473984,-9.451744476360549,-10.974492128701753,-4.536265187642251,-6.265862610376025,-10.903121108256762
238,-3.2042682793473984,b0587,fepE,-3.2042682793473984,-9.451744476360549,-10.974492128701753,-4.536265187642251,-6.265862610376025,-10.903121108256762
239,-3.929720781493805,b0592,fepB,-3.929720781493805,-5.165462898645051,-13.31147864841313,-7.0087364041251785,-5.443270454411853,-8.644427065900391
240,-2.5140421210104593,b0593,entC,-6.715716338431144,-2.5140421210104593,-8.42648381104817,-12.582141111086766,-7.885617489781057,-11.355670834940168
241,-2.5140421210104593,b0594,entE,-6.715716338431144,-2.5140421210104593,-8.42648381104817,-12.582141111086766,-7.885617489781057,-11.355670834940168
242,-2.5140421210104593,b0595,entB,-6.715716338431144,-2.5140421210104593,-8.42648381104817,-12.582141111086766,-7.885617489781057,-11.355670834940168
243,-2.5140421210104593,b0596,entA,-6.715716338431144,-2.5140421210104593,-8.42648381104817,-12.582141111086766,-7.885617489781057,-11.355670834940168
244,-5.883151188121114,b0602,ybdN,-6.101679440488354,-5.883151188121114,-10.015641782408798,-12.050098047328255,-6.1033436808782495,-8.926195130102522
245,-3.7013380725314735,b0604,dsbG,-11.655740957870583,-5.470844548196234,-3.7013380725314735,-12.778841521712451,-11.44706933420849,-11.444252329579436
246,-2.4914052356230356,b0607,uspG,-2.4914052356230356,-8.19898150786518,-8.01542947727654,-11.046033127285218,-4.954917686497921,-9.751269853705015
247,-3.8498903180444985,b0611,rna,-3.8498903180444985,-5.846246631185664,-12.621069588085307,-11.968366173615337,-5.648064867057866,-12.527746860183772
248,-5.0113122188177925,b0621,dcuC,-8.770527583043574,-5.0113122188177925,-6.738118597861184,-5.7382321694360305,-7.531244042830603,-12.134144090115726
249,-2.7050973577731687,b0622,pagP,-4.648773883464214,-2.7050973577731687,-8.621048618474214,-7.916448470757288,-4.054249295587705,-9.889333766146743
250,-3.2902888010427516,b0628,lipA,-3.2902888010427516,-3.4426963009039477,-7.726689763266623,-10.703580937707589,-7.488236500072852,-8.847848794734434
251,-2.4069769357061777,b0630,lipB,-3.2902888010427516,-7.99831081240303,-2.4069769357061777,-7.8076783477711125,-7.488236500072852,-10.291116140703773
252,-2.4069769357061777,b0631,ybeD,-3.2902888010427516,-7.99831081240303,-2.4069769357061777,-7.8076783477711125,-7.488236500072852,-10.291116140703773
253,-3.2902888010427516,b0633,rlpA,-3.2902888010427516,-6.7701275323264944,-7.425706703347554,-5.7937503427333,-5.542326351017538,-9.748052759223055
254,-3.2902888010427516,b0634,mrdB,-3.2902888010427516,-6.7701275323264944,-7.425706703347554,-5.7937503427333,-5.542326351017538,-9.748052759223055
255,-3.2902888010427516,b0635,mrdA,-3.2902888010427516,-6.7701275323264944,-7.425706703347554,-5.7937503427333,-5.542326351017538,-9.748052759223055
256,-3.2902888010427516,b0636,rlmH,-3.2902888010427516,-6.7701275323264944,-7.425706703347554,-5.7937503427333,-5.542326351017538,-9.748052759223055
257,-3.2902888010427516,b0637,rsfS,-3.2902888010427516,-6.7701275323264944,-7.425706703347554,-5.7937503427333,-5.542326351017538,-9.748052759223055
258,-3.2042682793473984,b0643,ybeL,-3.2042682793473984,-9.164062403908767,-10.058201396827593,-10.683124786631314,-4.751734877746249,-10.267543779518297
259,-5.165462898645051,b0652,gltL,-7.664864751631987,-5.165462898645051,-6.802406837430686,-10.466728846799382,-9.036555597450905,-8.76369048672721
260,-5.165462898645051,b0653,gltK,-7.664864751631987,-5.165462898645051,-6.802406837430686,-10.466728846799382,-9.036555597450905,-8.76369048672721
261,-5.165462898645051,b0654,gltJ,-7.664864751631987,-5.165462898645051,-6.802406837430686,-10.466728846799382,-9.036555597450905,-8.76369048672721
262,-5.165462898645051,b0655,gltI,-7.664864751631987,-5.165462898645051,-6.802406837430686,-10.466728846799382,-9.036555597450905,-8.76369048672721
263,-2.4069769357061777,b0657,lnt,-8.481702350148637,-7.99831081240303,-2.4069769357061777,-12.794710242929412,-7.288013732949657,-12.33233646956341
264,-2.4069769357061777,b0658,ybeX,-8.481702350148637,-7.99831081240303,-2.4069769357061777,-12.794710242929412,-7.288013732949657,-12.33233646956341
265,-2.4069769357061777,b0659,ybeY,-8.481702350148637,-7.99831081240303,-2.4069769357061777,-12.794710242929412,-7.288013732949657,-12.33233646956341
266,-2.4069769357061777,b0660,ybeZ,-8.481702350148637,-7.99831081240303,-2.4069769357061777,-12.794710242929412,-7.288013732949657,-12.33233646956341
267,-3.5209739979248234,b0664,glnX,-5.065323263067332,-3.5209739979248234,-5.2369867113146675,-9.21343777564799,-7.995101722622745,-11.618819720868077
268,-3.5209739979248234,b0665,glnV,-5.065323263067332,-3.5209739979248234,-5.2369867113146675,-9.21343777564799,-7.995101722622745,-11.618819720868077
269,-3.5209739979248234,b0666,metU,-5.065323263067332,-3.5209739979248234,-5.2369867113146675,-9.21343777564799,-7.995101722622745,-11.618819720868077
270,-3.5209739979248234,b0668,glnW,-5.065323263067332,-3.5209739979248234,-5.2369867113146675,-9.21343777564799,-7.995101722622745,-11.618819720868077
271,-3.5209739979248234,b0670,glnU,-5.065323263067332,-3.5209739979248234,-5.2369867113146675,-9.21343777564799,-7.995101722622745,-11.618819720868077
272,-3.5209739979248234,b0672,leuW,-5.065323263067332,-3.5209739979248234,-5.2369867113146675,-9.21343777564799,-7.995101722622745,-11.618819720868077
273,-3.5209739979248234,b0673,metT,-5.065323263067332,-3.5209739979248234,-5.2369867113146675,-9.21343777564799,-7.995101722622745,-11.618819720868077
274,-3.7459219791395,b0674,asnB,-9.498372310029405,-3.9729591216678806,-3.7459219791395,-10.836496663190745,-9.02868154102,-11.540223666432638
275,-4.060455087151848,b0678,nagB,-4.060455087151848,-5.211982914279944,-8.946361759143644,-5.290987610963261,-5.988497504895176,-11.758694312047457
276,-6.233197385138466,b0679,nagE,-7.302522374357818,-6.43592544423982,-6.862510761500391,-6.233197385138466,-9.827189237237773,-14.163566371012093
277,-6.095814900103176,b0681,chiP,-6.095814900103176,-6.630365589951335,-11.13571470791405,-16.644608819347454,-10.26912402512733,-10.835708089335762
278,-6.095814900103176,b0682,chiQ,-6.095814900103176,-6.630365589951335,-11.13571470791405,-16.644608819347454,-10.26912402512733,-10.835708089335762
279,-3.2516410641412383,b0684,fldA,-3.8498903180444985,-3.2516410641412383,-8.621048618474214,-11.766208980233081,-4.656424697941923,-9.32592059862968
280,-4.5956969277390645,b0685,ybfE,-7.025498925428165,-6.119539966185346,-4.5956969277390645,-6.316328617107115,-7.020994032268444,-12.063874118835226
281,-5.020927677517236,b0687,seqA,-8.481702350148637,-5.020927677517236,-8.281132643009546,-6.422857121387852,-6.962812076885708,-8.893990498747309
282,-5.020927677517236,b0688,pgm,-8.481702350148637,-5.020927677517236,-8.281132643009546,-6.422857121387852,-6.962812076885708,-8.893990498747309
283,-3.929720781493805,b0691,ybfG,-3.929720781493805,-6.119539966185346,-8.024222229224518,-11.464301787013436,-7.033314516656484,-12.443644725403223
284,-5.687734367804639,b0696,kdpC,-6.781658970478145,-8.152461492230287,-6.908207220130084,-11.961322652274504,-5.687734367804639,-15.964645572188953
285,-5.687734367804639,b0697,kdpB,-6.781658970478145,-8.152461492230287,-6.908207220130084,-11.961322652274504,-5.687734367804639,-15.964645572188953
286,-5.687734367804639,b0698,kdpA,-6.781658970478145,-8.152461492230287,-6.908207220130084,-11.961322652274504,-5.687734367804639,-15.964645572188953
287,-5.687734367804639,b4513,kdpF,-6.781658970478145,-8.152461492230287,-6.908207220130084,-11.961322652274504,-5.687734367804639,-15.964645572188953
288,-3.2902888010427516,b0721,sdhC,-3.2902888010427516,-5.000840918950498,-3.7013380725314735,-11.618896654077293,-3.3611021150277605,-8.422167032784587
289,-3.2042682793473984,b0730,mngR,-3.2042682793473984,-4.686725589430561,-11.033563552317773,-11.836306451602272,-6.932959113736026,-14.37318789699433
290,-3.5209739979248234,b0731,mngA,-11.278958478659334,-3.5209739979248234,-3.7013380725314735,-11.333635397137353,-6.057490376382127,-12.053319438733167
291,-3.5209739979248234,b0732,mngB,-11.278958478659334,-3.5209739979248234,-3.7013380725314735,-11.333635397137353,-6.057490376382127,-12.053319438733167
292,-3.619574277293009,b0743,lysT,-3.619574277293009,-5.000840918950498,-4.556941222731805,-11.422319114885983,-10.321449844129068,-9.434711252178557
293,-3.619574277293009,b0744,valT,-3.619574277293009,-5.000840918950498,-4.556941222731805,-11.422319114885983,-10.321449844129068,-9.434711252178557
294,-3.619574277293009,b0745,lysW,-3.619574277293009,-5.000840918950498,-4.556941222731805,-11.422319114885983,-10.321449844129068,-9.434711252178557
295,-6.53475965713466,b0750,nadA,-10.942486242038122,-7.889320528694624,-9.081612977189929,-6.53475965713466,-8.637707205974452,-10.41621499358093
296,-6.53475965713466,b0751,pnuC,-10.942486242038122,-7.889320528694624,-9.081612977189929,-6.53475965713466,-8.637707205974452,-10.41621499358093
297,-5.3572312560096815,b0754,aroG,-5.3572312560096815,-5.570928006753215,-7.664936392413388,-12.205311101414797,-10.32796452515026,-7.752089575048729
298,-4.207740943033848,b0762,acrZ,-4.207740943033848,-8.152461492230287,-11.532562812944189,-6.653702893064155,-6.947347851188126,-10.0610607565093
299,-4.657565508479637,b0772,ybhC,-4.657565508479637,-4.844798090971201,-7.925941012074548,-9.914163616860627,-7.966114185749493,-11.468921350779349
